DATUM,Category,Type,Year,Value,Prev_Year_Value,Change_Prev_Month_Pct,Change_Prev_Year_Pct,12M_Moving_Avg,Month
2009-07-01,Fluchtunfälle,insgesamt,2009,991.0,832.0,46.17,19.11,733.0,7
2009-08-01,Verkehrsunfälle,Verletzte und Getötete,2009,466.0,480.0,-16.19,-2.92,391.0,8
2009-08-01,Fluchtunfälle,insgesamt,2009,752.0,760.0,-24.12,-1.05,732.0,8
2009-08-01,Alkoholunfälle,insgesamt,2009,35.0,44.0,-20.45,-20.45,36.0,8
2009-08-01,Alkoholunfälle,Verletzte und Getötete,2009,26.0,23.0,-3.7,13.04,20.0,8
2009-08-01,Verkehrsunfälle,mit Personenschäden,2009,376.0,402.0,-21.01,-6.47,328.0,8
2009-08-01,Verkehrsunfälle,insgesamt,2009,2749.0,2870.0,-24.1,-4.22,3081.0,8
2009-08-01,Fluchtunfälle,Verletzte und Getötete,2009,40.0,55.0,-34.43,-27.27,38.0,8
2009-09-01,Verkehrsunfälle,mit Personenschäden,2009,388.0,360.0,3.19,7.78,330.0,9
2009-09-01,Alkoholunfälle,Verletzte und Getötete,2009,18.0,28.0,-30.77,-35.71,19.0,9
2009-09-01,Verkehrsunfälle,insgesamt,2009,3252.0,3271.0,18.3,-0.58,3079.0,9
2009-09-01,Fluchtunfälle,Verletzte und Getötete,2009,37.0,48.0,-7.5,-22.92,37.0,9
2009-09-01,Alkoholunfälle,insgesamt,2009,49.0,49.0,40.0,0.0,36.0,9
2009-09-01,Fluchtunfälle,insgesamt,2009,846.0,747.0,12.5,13.25,741.0,9
2009-09-01,Verkehrsunfälle,Verletzte und Getötete,2009,452.0,422.0,-3.0,7.11,394.0,9
2009-10-01,Verkehrsunfälle,insgesamt,2009,3567.0,3683.0,9.69,-3.15,3070.0,10
2009-10-01,Alkoholunfälle,insgesamt,2009,35.0,45.0,-28.57,-22.22,36.0,10
2009-10-01,Fluchtunfälle,insgesamt,2009,953.0,874.0,12.65,9.04,747.0,10
2009-10-01,Alkoholunfälle,Verletzte und Getötete,2009,15.0,19.0,-16.67,-21.05,19.0,10
2009-10-01,Verkehrsunfälle,Verletzte und Getötete,2009,432.0,455.0,-4.42,-5.05,392.0,10
2009-10-01,Fluchtunfälle,Verletzte und Getötete,2009,47.0,46.0,27.03,2.17,37.0,10
2009-10-01,Verkehrsunfälle,mit Personenschäden,2009,360.0,373.0,-7.22,-3.49,329.0,10
2009-11-01,Verkehrsunfälle,Verletzte und Getötete,2009,366.0,321.0,-15.28,14.02,396.0,11
2009-11-01,Fluchtunfälle,Verletzte und Getötete,2009,34.0,27.0,-27.66,25.93,37.0,11
2009-11-01,Alkoholunfälle,Verletzte und Getötete,2009,5.0,14.0,-66.67,-64.29,18.0,11
2009-11-01,Verkehrsunfälle,mit Personenschäden,2009,312.0,281.0,-13.33,11.03,332.0,11
2009-11-01,Alkoholunfälle,insgesamt,2009,31.0,27.0,-11.43,14.81,36.0,11
2009-11-01,Fluchtunfälle,insgesamt,2009,835.0,625.0,-12.38,33.6,765.0,11
2009-11-01,Verkehrsunfälle,insgesamt,2009,3294.0,2983.0,-7.65,10.43,3096.0,11
2009-12-01,Verkehrsunfälle,Verletzte und Getötete,2009,391.0,272.0,6.83,43.75,405.0,12
2009-12-01,Verkehrsunfälle,insgesamt,2009,3202.0,2888.0,-2.79,10.87,3122.0,12
2009-12-01,Alkoholunfälle,insgesamt,2009,34.0,35.0,9.68,-2.86,36.0,12
2009-12-01,Fluchtunfälle,Verletzte und Getötete,2009,37.0,27.0,8.82,37.04,38.0,12
2009-12-01,Fluchtunfälle,insgesamt,2009,747.0,657.0,-10.54,13.7,772.0,12
2009-12-01,Verkehrsunfälle,mit Personenschäden,2009,312.0,230.0,0.0,35.65,339.0,12
2009-12-01,Alkoholunfälle,Verletzte und Getötete,2009,14.0,20.0,180.0,-30.0,18.0,12
2010-01-01,Alkoholunfälle,insgesamt,2010,19.0,23.0,-44.12,-17.39,36.0,1
2010-01-01,Verkehrsunfälle,insgesamt,2010,2346.0,2482.0,-26.73,-5.48,3110.0,1
2010-01-01,Fluchtunfälle,insgesamt,2010,613.0,512.0,-17.94,19.73,781.0,1
2010-01-01,Fluchtunfälle,Verletzte und Getötete,2010,17.0,22.0,-54.05,-22.73,38.0,1
2010-01-01,Verkehrsunfälle,mit Personenschäden,2010,147.0,184.0,-52.88,-20.11,336.0,1
2010-01-01,Verkehrsunfälle,Verletzte und Getötete,2010,192.0,223.0,-50.9,-13.9,403.0,1
2010-01-01,Alkoholunfälle,Verletzte und Getötete,2010,7.0,7.0,-50.0,0.0,18.0,1
2010-02-01,Verkehrsunfälle,mit Personenschäden,2010,200.0,273.0,36.05,-26.74,330.0,2
2010-02-01,Fluchtunfälle,Verletzte und Getötete,2010,21.0,35.0,23.53,-40.0,37.0,2
2010-02-01,Verkehrsunfälle,Verletzte und Getötete,2010,247.0,340.0,28.65,-27.35,395.0,2
2010-02-01,Alkoholunfälle,Verletzte und Getötete,2010,10.0,12.0,42.86,-16.67,18.0,2
2010-02-01,Alkoholunfälle,insgesamt,2010,23.0,32.0,21.05,-28.13,35.0,2
2010-02-01,Fluchtunfälle,insgesamt,2010,683.0,802.0,11.42,-14.84,771.0,2
2010-02-01,Verkehrsunfälle,insgesamt,2010,2539.0,3480.0,8.23,-27.04,3032.0,2
2010-03-01,Alkoholunfälle,Verletzte und Getötete,2010,12.0,5.0,20.0,140.0,18.0,3
2010-03-01,Fluchtunfälle,Verletzte und Getötete,2010,29.0,20.0,38.1,45.0,37.0,3
2010-03-01,Fluchtunfälle,insgesamt,2010,829.0,607.0,21.38,36.57,789.0,3
2010-03-01,Verkehrsunfälle,Verletzte und Getötete,2010,341.0,245.0,38.06,39.18,403.0,3
2010-03-01,Alkoholunfälle,insgesamt,2010,31.0,14.0,34.78,121.43,36.0,3
2010-03-01,Verkehrsunfälle,mit Personenschäden,2010,291.0,202.0,45.5,44.06,337.0,3
2010-03-01,Verkehrsunfälle,insgesamt,2010,3309.0,2744.0,30.33,20.59,3079.0,3
2010-04-01,Fluchtunfälle,Verletzte und Getötete,2010,41.0,43.0,41.38,-4.65,37.0,4
2010-04-01,Alkoholunfälle,insgesamt,2010,33.0,45.0,6.45,-26.67,35.0,4
2010-04-01,Verkehrsunfälle,insgesamt,2010,3202.0,2953.0,-3.23,8.43,3100.0,4
2010-04-01,Fluchtunfälle,insgesamt,2010,938.0,776.0,13.15,20.88,803.0,4
2010-04-01,Verkehrsunfälle,mit Personenschäden,2010,377.0,357.0,29.55,5.6,339.0,4
2010-04-01,Verkehrsunfälle,Verletzte und Getötete,2010,216.0,416.0,-36.66,-48.08,386.0,4
2010-04-01,Alkoholunfälle,Verletzte und Getötete,2010,25.0,31.0,108.33,-19.35,18.0,4
2010-05-01,Fluchtunfälle,insgesamt,2010,743.0,768.0,-20.79,-3.26,801.0,5
2010-05-01,Verkehrsunfälle,mit Personenschäden,2010,320.0,454.0,-15.12,-29.52,328.0,5
2010-05-01,Verkehrsunfälle,Verletzte und Getötete,2010,389.0,535.0,80.09,-27.29,374.0,5
2010-05-01,Verkehrsunfälle,insgesamt,2010,2974.0,3240.0,-7.12,-8.21,3078.0,5
2010-05-01,Fluchtunfälle,Verletzte und Getötete,2010,31.0,49.0,-24.39,-36.73,36.0,5
2010-05-01,Alkoholunfälle,Verletzte und Getötete,2010,15.0,34.0,-40.0,-55.88,16.0,5
2010-05-01,Alkoholunfälle,insgesamt,2010,34.0,57.0,3.03,-40.35,33.0,5
2010-06-01,Verkehrsunfälle,Verletzte und Getötete,2010,517.0,443.0,32.9,16.7,380.0,6
2010-06-01,Verkehrsunfälle,insgesamt,2010,3193.0,2876.0,7.36,11.02,3104.0,6
2010-06-01,Alkoholunfälle,Verletzte und Getötete,2010,20.0,19.0,33.33,5.26,16.0,6
2010-06-01,Verkehrsunfälle,mit Personenschäden,2010,440.0,371.0,37.5,18.6,333.0,6
2010-06-01,Alkoholunfälle,insgesamt,2010,39.0,31.0,14.71,25.81,34.0,6
2010-06-01,Fluchtunfälle,insgesamt,2010,814.0,678.0,9.56,20.06,812.0,6
2010-06-01,Fluchtunfälle,Verletzte und Getötete,2010,57.0,34.0,83.87,67.65,38.0,6
2010-07-01,Verkehrsunfälle,Verletzte und Getötete,2010,721.0,556.0,39.46,29.68,394.0,7
2010-07-01,Alkoholunfälle,Verletzte und Getötete,2010,29.0,27.0,45.0,7.41,16.0,7
2010-07-01,Verkehrsunfälle,insgesamt,2010,3712.0,3622.0,16.25,2.48,3112.0,7
2010-07-01,Fluchtunfälle,insgesamt,2010,932.0,991.0,14.5,-5.95,807.0,7
2010-07-01,Fluchtunfälle,Verletzte und Getötete,2010,65.0,61.0,14.04,6.56,38.0,7
2010-07-01,Verkehrsunfälle,mit Personenschäden,2010,619.0,476.0,40.68,30.04,345.0,7
2010-07-01,Alkoholunfälle,insgesamt,2010,48.0,44.0,23.08,9.09,34.0,7
2010-08-01,Alkoholunfälle,insgesamt,2010,40.0,35.0,-16.67,14.29,35.0,8
2010-08-01,Verkehrsunfälle,insgesamt,2010,2843.0,2749.0,-23.41,3.42,3119.0,8
2010-08-01,Alkoholunfälle,Verletzte und Getötete,2010,25.0,26.0,-13.79,-3.85,16.0,8
2010-08-01,Verkehrsunfälle,Verletzte und Getötete,2010,481.0,466.0,-33.29,3.22,395.0,8
2010-08-01,Verkehrsunfälle,mit Personenschäden,2010,416.0,376.0,-32.79,10.64,349.0,8
2010-08-01,Fluchtunfälle,Verletzte und Getötete,2010,48.0,40.0,-26.15,20.0,39.0,8
2010-08-01,Fluchtunfälle,insgesamt,2010,794.0,752.0,-14.81,5.59,811.0,8
2010-09-01,Alkoholunfälle,Verletzte und Getötete,2010,26.0,18.0,4.0,44.44,17.0,9
2010-09-01,Verkehrsunfälle,Verletzte und Getötete,2010,534.0,452.0,11.02,18.14,402.0,9
2010-09-01,Fluchtunfälle,Verletzte und Getötete,2010,42.0,37.0,-12.5,13.51,39.0,9
2010-09-01,Alkoholunfälle,insgesamt,2010,54.0,49.0,35.0,10.2,35.0,9
2010-09-01,Verkehrsunfälle,mit Personenschäden,2010,456.0,388.0,9.62,17.53,354.0,9
2010-09-01,Fluchtunfälle,insgesamt,2010,955.0,846.0,20.28,12.88,820.0,9
2010-09-01,Verkehrsunfälle,insgesamt,2010,3524.0,3252.0,23.95,8.36,3142.0,9
2010-10-01,Verkehrsunfälle,mit Personenschäden,2010,432.0,360.0,-5.26,20.0,360.0,10
2010-10-01,Alkoholunfälle,insgesamt,2010,27.0,35.0,-50.0,-22.86,34.0,10
2010-10-01,Verkehrsunfälle,Verletzte und Getötete,2010,524.0,432.0,-1.87,21.3,410.0,10
2010-10-01,Alkoholunfälle,Verletzte und Getötete,2010,13.0,15.0,-50.0,-13.33,17.0,10
2010-10-01,Verkehrsunfälle,insgesamt,2010,3500.0,3567.0,-0.68,-1.88,3137.0,10
2010-10-01,Fluchtunfälle,Verletzte und Getötete,2010,49.0,47.0,16.67,4.26,39.0,10
2010-10-01,Fluchtunfälle,insgesamt,2010,910.0,953.0,-4.71,-4.51,816.0,10
2010-11-01,Alkoholunfälle,Verletzte und Getötete,2010,7.0,5.0,-46.15,40.0,17.0,11
2010-11-01,Verkehrsunfälle,mit Personenschäden,2010,319.0,312.0,-26.16,2.24,361.0,11
2010-11-01,Fluchtunfälle,Verletzte und Getötete,2010,33.0,34.0,-32.65,-2.94,39.0,11
2010-11-01,Alkoholunfälle,insgesamt,2010,28.0,31.0,3.7,-9.68,34.0,11
2010-11-01,Verkehrsunfälle,insgesamt,2010,3329.0,3294.0,-4.89,1.06,3139.0,11
2010-11-01,Fluchtunfälle,insgesamt,2010,827.0,835.0,-9.12,-0.96,815.0,11
2010-11-01,Verkehrsunfälle,Verletzte und Getötete,2010,383.0,366.0,-26.91,4.64,411.0,11
2010-12-01,Alkoholunfälle,Verletzte und Getötete,2010,12.0,14.0,71.43,-14.29,17.0,12
2010-12-01,Alkoholunfälle,insgesamt,2010,26.0,34.0,-7.14,-23.53,34.0,12
2010-12-01,Fluchtunfälle,Verletzte und Getötete,2010,23.0,37.0,-30.3,-37.84,38.0,12
2010-12-01,Verkehrsunfälle,mit Personenschäden,2010,223.0,312.0,-30.09,-28.53,353.0,12
2010-12-01,Fluchtunfälle,insgesamt,2010,861.0,747.0,4.11,15.26,825.0,12
2010-12-01,Verkehrsunfälle,Verletzte und Getötete,2010,277.0,391.0,-27.68,-29.16,402.0,12
2010-12-01,Verkehrsunfälle,insgesamt,2010,3413.0,3202.0,2.52,6.59,3157.0,12
2011-01-01,Verkehrsunfälle,Verletzte und Getötete,2011,328.0,192.0,18.41,70.83,413.0,1
2011-01-01,Fluchtunfälle,Verletzte und Getötete,2011,26.0,17.0,13.04,52.94,39.0,1
2011-01-01,Verkehrsunfälle,insgesamt,2011,2775.0,2346.0,-18.69,18.29,3193.0,1
2011-01-01,Alkoholunfälle,Verletzte und Getötete,2011,16.0,7.0,33.33,128.57,18.0,1
2011-01-01,Alkoholunfälle,insgesamt,2011,25.0,19.0,-3.85,31.58,34.0,1
2011-01-01,Verkehrsunfälle,mit Personenschäden,2011,255.0,147.0,14.35,73.47,362.0,1
2011-01-01,Fluchtunfälle,insgesamt,2011,726.0,613.0,-15.68,18.43,834.0,1
2011-02-01,Verkehrsunfälle,Verletzte und Getötete,2011,343.0,247.0,4.57,38.87,421.0,2
2011-02-01,Verkehrsunfälle,insgesamt,2011,2903.0,2539.0,4.61,14.34,3223.0,2
2011-02-01,Alkoholunfälle,Verletzte und Getötete,2011,7.0,10.0,-56.25,-30.0,17.0,2
2011-02-01,Fluchtunfälle,insgesamt,2011,760.0,683.0,4.68,11.27,841.0,2
2011-02-01,Alkoholunfälle,insgesamt,2011,25.0,23.0,0.0,8.7,34.0,2
2011-02-01,Fluchtunfälle,Verletzte und Getötete,2011,26.0,21.0,0.0,23.81,39.0,2
2011-02-01,Verkehrsunfälle,mit Personenschäden,2011,264.0,200.0,3.53,32.0,368.0,2
2011-03-01,Fluchtunfälle,insgesamt,2011,883.0,829.0,16.18,6.51,845.0,3
2011-03-01,Verkehrsunfälle,mit Personenschäden,2011,373.0,291.0,41.29,28.18,375.0,3
2011-03-01,Verkehrsunfälle,insgesamt,2011,3523.0,3309.0,21.36,6.47,3241.0,3
2011-03-01,Alkoholunfälle,insgesamt,2011,22.0,31.0,-12.0,-29.03,33.0,3
2011-03-01,Verkehrsunfälle,Verletzte und Getötete,2011,425.0,341.0,23.91,24.63,428.0,3
2011-03-01,Fluchtunfälle,Verletzte und Getötete,2011,32.0,29.0,23.08,10.34,39.0,3
2011-03-01,Alkoholunfälle,Verletzte und Getötete,2011,9.0,12.0,28.57,-25.0,17.0,3
2011-04-01,Alkoholunfälle,Verletzte und Getötete,2011,27.0,25.0,200.0,8.0,17.0,4
2011-04-01,Verkehrsunfälle,mit Personenschäden,2011,505.0,377.0,35.39,33.95,385.0,4
2011-04-01,Alkoholunfälle,insgesamt,2011,43.0,33.0,95.45,30.3,34.0,4
2011-04-01,Fluchtunfälle,insgesamt,2011,835.0,938.0,-5.44,-10.98,837.0,4
2011-04-01,Verkehrsunfälle,Verletzte und Getötete,2011,604.0,216.0,42.12,179.63,461.0,4
2011-04-01,Fluchtunfälle,Verletzte und Getötete,2011,55.0,41.0,71.88,34.15,41.0,4
2011-04-01,Verkehrsunfälle,insgesamt,2011,3529.0,3202.0,0.17,10.21,3268.0,4
2011-05-01,Fluchtunfälle,insgesamt,2011,1034.0,743.0,23.83,39.17,861.0,5
2011-05-01,Alkoholunfälle,insgesamt,2011,43.0,34.0,0.0,26.47,35.0,5
2011-05-01,Verkehrsunfälle,Verletzte und Getötete,2011,765.0,389.0,26.66,96.66,492.0,5
2011-05-01,Fluchtunfälle,Verletzte und Getötete,2011,68.0,31.0,23.64,119.35,44.0,5
2011-05-01,Verkehrsunfälle,insgesamt,2011,4143.0,2974.0,17.4,39.31,3366.0,5
2011-05-01,Alkoholunfälle,Verletzte und Getötete,2011,20.0,15.0,-25.93,33.33,18.0,5
2011-05-01,Verkehrsunfälle,mit Personenschäden,2011,636.0,320.0,25.94,98.75,412.0,5
2011-06-01,Fluchtunfälle,insgesamt,2011,783.0,814.0,-24.27,-3.81,858.0,6
2011-06-01,Verkehrsunfälle,mit Personenschäden,2011,399.0,440.0,-37.26,-9.32,408.0,6
2011-06-01,Verkehrsunfälle,insgesamt,2011,3212.0,3193.0,-22.47,0.6,3367.0,6
2011-06-01,Fluchtunfälle,Verletzte und Getötete,2011,49.0,57.0,-27.94,-14.04,43.0,6
2011-06-01,Alkoholunfälle,Verletzte und Getötete,2011,21.0,20.0,5.0,5.0,18.0,6
2011-06-01,Verkehrsunfälle,Verletzte und Getötete,2011,472.0,517.0,-38.3,-8.7,488.0,6
2011-06-01,Alkoholunfälle,insgesamt,2011,27.0,39.0,-37.21,-30.77,34.0,6
2011-07-01,Alkoholunfälle,Verletzte und Getötete,2011,27.0,29.0,28.57,-6.9,18.0,7
2011-07-01,Fluchtunfälle,Verletzte und Getötete,2011,56.0,65.0,14.29,-13.85,42.0,7
2011-07-01,Verkehrsunfälle,insgesamt,2011,4074.0,3712.0,26.84,9.75,3397.0,7
2011-07-01,Verkehrsunfälle,mit Personenschäden,2011,532.0,619.0,33.33,-14.05,401.0,7
2011-07-01,Fluchtunfälle,insgesamt,2011,951.0,932.0,21.46,2.04,860.0,7
2011-07-01,Verkehrsunfälle,Verletzte und Getötete,2011,637.0,721.0,34.96,-11.65,481.0,7
2011-07-01,Alkoholunfälle,insgesamt,2011,39.0,48.0,44.44,-18.75,33.0,7
2011-08-01,Fluchtunfälle,insgesamt,2011,790.0,794.0,-16.93,-0.5,860.0,8
2011-08-01,Alkoholunfälle,insgesamt,2011,34.0,40.0,-12.82,-15.0,33.0,8
2011-08-01,Fluchtunfälle,Verletzte und Getötete,2011,35.0,48.0,-37.5,-27.08,41.0,8
2011-08-01,Alkoholunfälle,Verletzte und Getötete,2011,17.0,25.0,-37.04,-32.0,17.0,8
2011-08-01,Verkehrsunfälle,insgesamt,2011,3322.0,2843.0,-18.46,16.85,3437.0,8
2011-08-01,Verkehrsunfälle,Verletzte und Getötete,2011,487.0,481.0,-23.55,1.25,482.0,8
2011-08-01,Verkehrsunfälle,mit Personenschäden,2011,402.0,416.0,-24.44,-3.37,400.0,8
2011-09-01,Verkehrsunfälle,Verletzte und Getötete,2011,519.0,534.0,6.57,-2.81,480.0,9
2011-09-01,Fluchtunfälle,Verletzte und Getötete,2011,52.0,42.0,48.57,23.81,42.0,9
2011-09-01,Fluchtunfälle,insgesamt,2011,906.0,955.0,14.68,-5.13,856.0,9
2011-09-01,Verkehrsunfälle,mit Personenschäden,2011,441.0,456.0,9.7,-3.29,398.0,9
2011-09-01,Alkoholunfälle,insgesamt,2011,36.0,54.0,5.88,-33.33,31.0,9
2011-09-01,Alkoholunfälle,Verletzte und Getötete,2011,22.0,26.0,29.41,-15.38,17.0,9
2011-09-01,Verkehrsunfälle,insgesamt,2011,3730.0,3524.0,12.28,5.85,3454.0,9
2011-10-01,Verkehrsunfälle,Verletzte und Getötete,2011,481.0,524.0,-7.32,-8.21,477.0,10
2011-10-01,Verkehrsunfälle,insgesamt,2011,3830.0,3500.0,2.68,9.43,3482.0,10
2011-10-01,Fluchtunfälle,insgesamt,2011,916.0,910.0,1.1,0.66,856.0,10
2011-10-01,Verkehrsunfälle,mit Personenschäden,2011,393.0,432.0,-10.88,-9.03,395.0,10
2011-10-01,Alkoholunfälle,insgesamt,2011,26.0,27.0,-27.78,-3.7,31.0,10
2011-10-01,Alkoholunfälle,Verletzte und Getötete,2011,10.0,13.0,-54.55,-23.08,16.0,10
2011-10-01,Fluchtunfälle,Verletzte und Getötete,2011,36.0,49.0,-30.77,-26.53,41.0,10
2011-11-01,Alkoholunfälle,insgesamt,2011,40.0,28.0,53.85,42.86,32.0,11
2011-11-01,Alkoholunfälle,Verletzte und Getötete,2011,16.0,7.0,60.0,128.57,17.0,11
2011-11-01,Verkehrsunfälle,Verletzte und Getötete,2011,438.0,383.0,-8.94,14.36,481.0,11
2011-11-01,Fluchtunfälle,Verletzte und Getötete,2011,33.0,33.0,-8.33,0.0,41.0,11
2011-11-01,Verkehrsunfälle,mit Personenschäden,2011,359.0,319.0,-8.65,12.54,399.0,11
2011-11-01,Verkehrsunfälle,insgesamt,2011,3567.0,3329.0,-6.87,7.15,3502.0,11
2011-11-01,Fluchtunfälle,insgesamt,2011,842.0,827.0,-8.08,1.81,857.0,11
2011-12-01,Alkoholunfälle,Verletzte und Getötete,2011,6.0,12.0,-62.5,-50.0,17.0,12
2011-12-01,Verkehrsunfälle,mit Personenschäden,2011,315.0,223.0,-12.26,41.26,406.0,12
2011-12-01,Fluchtunfälle,insgesamt,2011,832.0,861.0,-1.19,-3.37,855.0,12
2011-12-01,Verkehrsunfälle,insgesamt,2011,3506.0,3413.0,-1.71,2.72,3510.0,12
2011-12-01,Verkehrsunfälle,Verletzte und Getötete,2011,370.0,277.0,-15.53,33.57,489.0,12
2011-12-01,Alkoholunfälle,insgesamt,2011,37.0,26.0,-7.5,42.31,33.0,12
2011-12-01,Fluchtunfälle,Verletzte und Getötete,2011,30.0,23.0,-9.09,30.43,42.0,12
2012-01-01,Fluchtunfälle,insgesamt,2012,713.0,726.0,-14.3,-1.79,854.0,1
2012-01-01,Verkehrsunfälle,Verletzte und Getötete,2012,338.0,328.0,-8.65,3.05,490.0,1
2012-01-01,Verkehrsunfälle,mit Personenschäden,2012,273.0,255.0,-13.33,7.06,408.0,1
2012-01-01,Verkehrsunfälle,insgesamt,2012,3176.0,2775.0,-9.41,14.45,3543.0,1
2012-01-01,Alkoholunfälle,insgesamt,2012,21.0,25.0,-43.24,-16.0,33.0,1
2012-01-01,Fluchtunfälle,Verletzte und Getötete,2012,32.0,26.0,6.67,23.08,42.0,1
2012-01-01,Alkoholunfälle,Verletzte und Getötete,2012,11.0,16.0,83.33,-31.25,16.0,1
2012-02-01,Verkehrsunfälle,Verletzte und Getötete,2012,290.0,343.0,-14.2,-15.45,486.0,2
2012-02-01,Fluchtunfälle,Verletzte und Getötete,2012,20.0,26.0,-37.5,-23.08,42.0,2
2012-02-01,Fluchtunfälle,insgesamt,2012,714.0,760.0,0.14,-6.05,850.0,2
2012-02-01,Verkehrsunfälle,insgesamt,2012,3102.0,2903.0,-2.33,6.85,3560.0,2
2012-02-01,Verkehrsunfälle,mit Personenschäden,2012,233.0,264.0,-14.65,-11.74,405.0,2
2012-02-01,Alkoholunfälle,Verletzte und Getötete,2012,5.0,7.0,-54.55,-28.57,16.0,2
2012-02-01,Alkoholunfälle,insgesamt,2012,18.0,25.0,-14.29,-28.0,32.0,2
2012-03-01,Fluchtunfälle,Verletzte und Getötete,2012,44.0,32.0,120.0,37.5,43.0,3
2012-03-01,Fluchtunfälle,insgesamt,2012,946.0,883.0,32.49,7.13,855.0,3
2012-03-01,Verkehrsunfälle,Verletzte und Getötete,2012,526.0,425.0,81.38,23.76,494.0,3
2012-03-01,Verkehrsunfälle,insgesamt,2012,3739.0,3523.0,20.54,6.13,3578.0,3
2012-03-01,Verkehrsunfälle,mit Personenschäden,2012,424.0,373.0,81.97,13.67,409.0,3
2012-03-01,Alkoholunfälle,Verletzte und Getötete,2012,5.0,9.0,0.0,-44.44,16.0,3
2012-03-01,Alkoholunfälle,insgesamt,2012,21.0,22.0,16.67,-4.55,32.0,3
2012-04-01,Fluchtunfälle,Verletzte und Getötete,2012,37.0,55.0,-15.91,-32.73,41.0,4
2012-04-01,Verkehrsunfälle,Verletzte und Getötete,2012,485.0,604.0,-7.79,-19.7,484.0,4
2012-04-01,Alkoholunfälle,insgesamt,2012,34.0,43.0,61.9,-20.93,31.0,4
2012-04-01,Alkoholunfälle,Verletzte und Getötete,2012,22.0,27.0,340.0,-18.52,15.0,4
2012-04-01,Fluchtunfälle,insgesamt,2012,919.0,835.0,-2.85,10.06,862.0,4
2012-04-01,Verkehrsunfälle,insgesamt,2012,3667.0,3529.0,-1.93,3.91,3589.0,4
2012-04-01,Verkehrsunfälle,mit Personenschäden,2012,394.0,505.0,-7.08,-21.98,400.0,4
2012-05-01,Alkoholunfälle,Verletzte und Getötete,2012,33.0,20.0,50.0,65.0,16.0,5
2012-05-01,Verkehrsunfälle,mit Personenschäden,2012,596.0,636.0,51.27,-6.29,397.0,5
2012-05-01,Alkoholunfälle,insgesamt,2012,54.0,43.0,58.82,25.58,32.0,5
2012-05-01,Verkehrsunfälle,Verletzte und Getötete,2012,719.0,765.0,48.25,-6.01,480.0,5
2012-05-01,Fluchtunfälle,insgesamt,2012,1035.0,1034.0,12.62,0.1,862.0,5
2012-05-01,Fluchtunfälle,Verletzte und Getötete,2012,64.0,68.0,72.97,-5.88,41.0,5
2012-05-01,Verkehrsunfälle,insgesamt,2012,4114.0,4143.0,12.19,-0.7,3587.0,5
2012-06-01,Verkehrsunfälle,Verletzte und Getötete,2012,681.0,472.0,-5.29,44.28,498.0,6
2012-06-01,Verkehrsunfälle,insgesamt,2012,4018.0,3212.0,-2.33,25.09,3654.0,6
2012-06-01,Verkehrsunfälle,mit Personenschäden,2012,577.0,399.0,-3.19,44.61,412.0,6
2012-06-01,Fluchtunfälle,Verletzte und Getötete,2012,61.0,49.0,-4.69,24.49,42.0,6
2012-06-01,Alkoholunfälle,insgesamt,2012,43.0,27.0,-20.37,59.26,34.0,6
2012-06-01,Fluchtunfälle,insgesamt,2012,1041.0,783.0,0.58,32.95,884.0,6
2012-06-01,Alkoholunfälle,Verletzte und Getötete,2012,35.0,21.0,6.06,66.67,17.0,6
2012-07-01,Fluchtunfälle,insgesamt,2012,1045.0,951.0,0.38,9.88,892.0,7
2012-07-01,Verkehrsunfälle,Verletzte und Getötete,2012,730.0,637.0,7.2,14.6,505.0,7
2012-07-01,Alkoholunfälle,insgesamt,2012,56.0,39.0,30.23,43.59,35.0,7
2012-07-01,Alkoholunfälle,Verletzte und Getötete,2012,30.0,27.0,-14.29,11.11,18.0,7
2012-07-01,Verkehrsunfälle,mit Personenschäden,2012,632.0,532.0,9.53,18.8,420.0,7
2012-07-01,Fluchtunfälle,Verletzte und Getötete,2012,64.0,56.0,4.92,14.29,42.0,7
2012-07-01,Verkehrsunfälle,insgesamt,2012,4281.0,4074.0,6.55,5.08,3671.0,7
2012-08-01,Fluchtunfälle,Verletzte und Getötete,2012,64.0,35.0,0.0,82.86,45.0,8
2012-08-01,Alkoholunfälle,Verletzte und Getötete,2012,31.0,17.0,3.33,82.35,19.0,8
2012-08-01,Verkehrsunfälle,insgesamt,2012,3452.0,3322.0,-19.36,3.91,3682.0,8
2012-08-01,Verkehrsunfälle,Verletzte und Getötete,2012,635.0,487.0,-13.01,30.39,518.0,8
2012-08-01,Verkehrsunfälle,mit Personenschäden,2012,545.0,402.0,-13.77,35.57,432.0,8
2012-08-01,Alkoholunfälle,insgesamt,2012,55.0,34.0,-1.79,61.76,37.0,8
2012-08-01,Fluchtunfälle,insgesamt,2012,887.0,790.0,-15.12,12.28,900.0,8
2012-09-01,Verkehrsunfälle,insgesamt,2012,3962.0,3730.0,14.77,6.22,3701.0,9
2012-09-01,Fluchtunfälle,insgesamt,2012,921.0,906.0,3.83,1.66,901.0,9
2012-09-01,Verkehrsunfälle,Verletzte und Getötete,2012,632.0,519.0,-0.47,21.77,527.0,9
2012-09-01,Verkehrsunfälle,mit Personenschäden,2012,532.0,441.0,-2.39,20.63,439.0,9
2012-09-01,Fluchtunfälle,Verletzte und Getötete,2012,61.0,52.0,-4.69,17.31,46.0,9
2012-09-01,Alkoholunfälle,Verletzte und Getötete,2012,24.0,22.0,-22.58,9.09,19.0,9
